,id,ada2015,ada2016,adp2015,averagedailyparticipation2016,chicago2015,chicago2016,claimcalendarmonth2015,claimcalendaryear2015,claimcalendaryear2016,daysclaimed2015,daysclaimed2016,eligibleforfreeandreduced2016,eligibles2015,enrol2015,enrol2016,federalfiscalyear2015,freeandreducedmealcount2016,freeeligibles2016,freemealcount2016,mealcount2015,paideligibles2016,paidmealcount2016,programyear2015,programyear2016,reducedeligibles2016,reducedmealcount2016,sitenumber2015,sitenumber2016,sitezipplus42016,statefiscalyear2015,zip2015,zipplus42015,fulladdress2015_x,fulladdress2016_x,fulladdress2015_y,fulladdress2016_y,fulladdress2015,fulladdress2016,id_adr,Input,Coordinates,Lat,Lng
69,11583,1237.2727272727273,1210.75,115.5,227.39072128749999,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,15.636363636363637,17.0,1356.0,711.6818181818181,1423.3636363636363,1356.0,2015.0,3873.0,1356.0,3873.0,1835.909090909091,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,11583.0,11583.0,5652.0,2015.1818181818182,60411.0,5652.0,"22331 Cottage Grove Ave, Chicago Heights IL, 60411","22331 Cottage Grove Ave, Chicago Heights IL, 60411","22331 Cottage Grove Ave, Chicago Heights IL, 60411","22331 Cottage Grove Ave, Chicago Heights IL, 60411","22331 Cottage Grove Ave, Chicago Heights IL, 60411","22331 Cottage Grove Ave, Chicago Heights IL, 60411","22331cottagegroveave,chicagoheightsil,60411","22331 Cottage Grove Ave, Chicago Heights IL, 60411","41.4844537,-87.5949812",41.4844537,-87.5949812
70,11584,43.72727272727273,41.125,16.545454545454547,25.564305601250002,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,15.636363636363637,17.75,75.875,35.77272727272727,71.54545454545455,75.875,2015.0,454.0,75.875,454.0,270.90909090909093,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,11584.0,11584.0,2002.0,2015.1818181818182,60411.0,2002.0,"100 W 10th St, Chicago Heights IL, 60411","100 W 10th St, Chicago Heights IL, 60411","100 W 10th St, Chicago Heights IL, 60411","100 W 10th St, Chicago Heights IL, 60411","100 W 10th St, Chicago Heights IL, 60411","100 W 10th St, Chicago Heights IL, 60411","100w10thst,chicagoheightsil,60411","100 W 10th St, Chicago Heights IL, 60411","41.5133235,-87.64528510000002",41.5133235,-87.64528510000002
71,11752,141.63636363636363,155.375,40.303030303030305,130.0417081375,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,16.454545454545453,18.5,139.875,53.121212121212125,156.63636363636363,163.5,2015.0,2404.875,120.875,2110.25,680.0909090909091,24.875,178.75,2015.090909090909,2016.0,19.0,294.625,11752.0,11752.0,4321.0,2015.1818181818182,60629.0,4321.0,"7130 S Hamlin Ave, Chicago IL, 60629","7130 S Hamlin Ave, Chicago IL, 60629","7130 S Hamlin Ave, Chicago IL, 60629","7130 S Hamlin Ave, Chicago IL, 60629","7130 S Hamlin Ave, Chicago IL, 60629","7130 S Hamlin Ave, Chicago IL, 60629","7130shamlinave,chicagoil,60629","7130 S Hamlin Ave, Chicago IL, 60629","41.7629337,-87.71804279999998",41.7629337,-87.71804279999998
72,11769,24.5,18.444444444444443,7.611111111111111,16.048215073333335,1.0,1.0,6.5,2014.75,2015.6666666666667,18.0,18.0,25.555555555555557,19.125,38.25,28.11111111111111,2015.0,288.6666666666667,23.11111111111111,262.8888888888889,141.22222222222223,2.5555555555555554,19.555555555555557,2015.0833333333333,2016.0,2.4444444444444446,25.77777777777778,11769.0,11769.0,3724.0,2015.25,60649.0,3724.0,"7550 S Phillips Ave, Chicago IL, 60649","7550 S Phillips Ave, Chicago IL, 60649","7550 S Phillips Ave, Chicago IL, 60649","7550 S Phillips Ave, Chicago IL, 60649","7550 S Phillips Ave, Chicago IL, 60649","7550 S Phillips Ave, Chicago IL, 60649","7550sphillipsave,chicagoil,60649","7550 S Phillips Ave, Chicago IL, 60649","41.7574114,-87.56549039999999",41.7574114,-87.56549039999999
73,11770,21.083333333333332,15.222222222222221,6.305555555555555,14.221788630555555,1.0,1.0,6.5,2014.75,2015.6666666666667,17.916666666666668,18.0,19.555555555555557,12.2,25.416666666666668,19.555555555555557,2015.0,256.44444444444446,18.555555555555557,246.33333333333334,117.97222222222223,0.0,0.0,2015.0833333333333,2016.0,1.0,10.11111111111111,11770.0,11770.0,5505.0,2015.25,60619.0,5505.0,"1021 E 83rd St, Chicago IL, 60619","1021 E 83rd St, Chicago IL, 60619","1021 E 83rd St, Chicago IL, 60619","1021 E 83rd St, Chicago IL, 60619","1021 E 83rd St, Chicago IL, 60619","1021 E 83rd St, Chicago IL, 60619","1021e83rdst,chicagoil,60619","1021 E 83rd St, Chicago IL, 60619","41.7437801,-87.599489",41.7437801,-87.599489
74,11834,1075.2,1050.5714285714287,73.6,189.9133396714286,1.0,1.0,6.3,2014.7,2015.5714285714287,17.4,17.428571428571427,1116.7142857142858,572.9,1145.8,1116.7142857142858,2015.0,3287.5714285714284,1116.7142857142858,3287.5714285714284,1301.25,0.0,0.0,2015.1,2016.0,0.0,0.0,11834.0,11834.0,1317.0,2015.1,60625.0,1317.0,"5110 N Damen Ave, Chicago IL, 60625","5110 N Damen Ave, Chicago IL, 60625","5110 N Damen Ave, Chicago IL, 60625","5110 N Damen Ave, Chicago IL, 60625","5110 N Damen Ave, Chicago IL, 60625","5110 N Damen Ave, Chicago IL, 60625","5110ndamenave,chicagoil,60625","5110 N Damen Ave, Chicago IL, 60625","41.9750909,-87.68030909999999",41.9750909,-87.68030909999999
75,11835,492.7,376.5,29.75,76.06314672,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,401.875,262.15,524.3,401.875,2015.0,1373.625,401.875,1373.625,528.9,0.0,0.0,2015.1,2016.0,0.0,0.0,11835.0,11835.0,2333.0,2015.1,60644.0,2333.0,"231 N Pine Ave, Chicago IL, 60644","231 N Pine Ave, Chicago IL, 60644","231 N Pine Ave, Chicago IL, 60644","231 N Pine Ave, Chicago IL, 60644","231 N Pine Ave, Chicago IL, 60644","231 N Pine Ave, Chicago IL, 60644","231npineave,chicagoil,60644","231 N Pine Ave, Chicago IL, 60644","41.88500440000001,-87.76249280000002",41.88500440000001,-87.76249280000002
76,11836,917.5,782.75,85.05,142.633199175,1.0,1.0,6.3,2014.7,2015.625,17.1,17.875,833.0,489.85,979.7,833.0,2015.0,2531.0,833.0,2531.0,1469.45,0.0,0.0,2015.1,2016.0,0.0,0.0,11836.0,11836.0,2301.0,2015.1,60652.0,2301.0,"3939 W 79th St, Chicago IL, 60652","3939 W 79th St, Chicago IL, 60652","3939 W 79th St, Chicago IL, 60652","3939 W 79th St, Chicago IL, 60652","3939 W 79th St, Chicago IL, 60652","3939 W 79th St, Chicago IL, 60652","3939w79thst,chicagoil,60652","3939 W 79th St, Chicago IL, 60652","41.7487644,-87.72067190000001",41.7487644,-87.72067190000001
77,11839,478.5,454.375,70.75,151.85441971250003,1.0,1.0,6.3,2014.7,2015.625,17.4,17.875,481.25,254.4,508.8,481.25,2015.0,2702.5,481.25,2702.5,1239.15,0.0,0.0,2015.1,2016.0,0.0,0.0,11839.0,11839.0,1597.0,2015.1,60827.0,1597.0,"13100 S Doty Ave, Chicago IL, 60827","13100 S Doty Ave, Chicago IL, 60827","13100 S Doty Ave, Chicago IL, 60827","13100 S Doty Ave, Chicago IL, 60827","13100 S Doty Ave, Chicago IL, 60827","13100 S Doty Ave, Chicago IL, 60827","13100sdotyave,chicagoil,60827","13100 S Doty Ave, Chicago IL, 60827","41.6566146,-87.58935359999998",41.6566146,-87.58935359999998
78,11840,361.0,429.75,35.75,74.87226633124999,1.0,1.0,6.3,2014.7,2015.625,17.3,18.0,458.25,195.9,391.8,458.25,2015.0,1352.25,458.25,1352.25,634.75,0.0,0.0,2015.1,2016.0,0.0,0.0,11840.0,11840.0,2910.0,2015.1,60612.0,2910.0,"2245 W Jackson Blvd, Chicago IL, 60612","2245 W Jackson Blvd, Chicago IL, 60612","2245 W Jackson Blvd, Chicago IL, 60612","2245 W Jackson Blvd, Chicago IL, 60612","2245 W Jackson Blvd, Chicago IL, 60612","2245 W Jackson Blvd, Chicago IL, 60612","2245wjacksonblvd,chicagoil,60612","2245 W Jackson Blvd, Chicago IL, 60612","41.876848,-87.68323250000003",41.876848,-87.68323250000003
79,11842,756.4545454545455,635.25,65.5,111.54512929250001,1.0,1.0,6.454545454545454,2014.7272727272727,2015.625,17.181818181818183,18.875,666.625,400.22727272727275,800.4545454545455,666.625,2015.0,2101.25,666.625,2101.25,1160.2272727272727,0.0,0.0,2015.090909090909,2016.0,0.0,0.0,11842.0,11842.0,3247.0,2015.1818181818182,60621.0,3247.0,"6201 S Stewart Ave, Chicago IL, 60621","6201 S Stewart Ave, Chicago IL, 60621","6201 S Stewart Ave, Chicago IL, 60621","6201 S Stewart Ave, Chicago IL, 60621","6201 S Stewart Ave, Chicago IL, 60621","6201 S Stewart Ave, Chicago IL, 60621","6201sstewartave,chicagoil,60621","6201 S Stewart Ave, Chicago IL, 60621","41.7820213,-87.63421840000001",41.7820213,-87.63421840000001
80,11843,932.7,837.4285714285714,138.55,212.51258467142856,1.0,1.0,6.3,2014.7,2015.5714285714287,17.4,17.571428571428573,894.8571428571429,500.9,1001.8,894.8571428571429,2015.0,3739.1428571428573,894.8571428571429,3739.1428571428573,2431.55,0.0,0.0,2015.1,2016.0,0.0,0.0,11843.0,11843.0,3217.0,2015.1,60623.0,3217.0,"2345 S Christiana Ave, Chicago IL, 60623","2345 S Christiana Ave, Chicago IL, 60623","2345 S Christiana Ave, Chicago IL, 60623","2345 S Christiana Ave, Chicago IL, 60623","2345 S Christiana Ave, Chicago IL, 60623","2345 S Christiana Ave, Chicago IL, 60623","2345schristianaave,chicagoil,60623","2345 S Christiana Ave, Chicago IL, 60623","41.8493374,-87.70830139999998",41.8493374,-87.70830139999998
81,11844,323.6,247.5,41.2,60.759659199999994,1.0,1.0,6.3,2014.7,2015.625,17.3,18.0,264.875,174.6,349.2,264.875,2015.0,1091.875,264.875,1091.875,719.15,0.0,0.0,2015.1,2016.0,0.0,0.0,11844.0,11844.0,4728.0,2015.1,60628.0,4728.0,"11220 S Wallace St, Chicago IL, 60628","11220 S Wallace St, Chicago IL, 60628","11220 S Wallace St, Chicago IL, 60628","11220 S Wallace St, Chicago IL, 60628","11220 S Wallace St, Chicago IL, 60628","11220 S Wallace St, Chicago IL, 60628","11220swallacest,chicagoil,60628","11220 S Wallace St, Chicago IL, 60628","41.6896803,-87.63835460000001",41.6896803,-87.63835460000001
82,11845,1183.1,951.375,134.7,170.90799244999997,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1014.25,632.35,1264.7,1014.25,2015.0,3088.25,1014.25,3088.25,2352.4,0.0,0.0,2015.1,2016.0,0.0,0.0,11845.0,11845.0,4290.0,2015.1,60641.0,4290.0,"3235 N Leclaire Ave, Chicago IL, 60641","3235 N Leclaire Ave, Chicago IL, 60641","3235 N Leclaire Ave, Chicago IL, 60641","3235 N Leclaire Ave, Chicago IL, 60641","3235 N Leclaire Ave, Chicago IL, 60641","3235 N Leclaire Ave, Chicago IL, 60641","3235nleclaireave,chicagoil,60641","3235 N Leclaire Ave, Chicago IL, 60641","41.9397716,-87.75273270000002",41.9397716,-87.75273270000002
83,11846,440.3,350.7142857142857,65.0,133.65230132857144,1.0,1.0,6.3,2014.7,2015.5714285714287,17.4,17.571428571428573,374.85714285714283,235.2,470.4,374.85714285714283,2015.0,2350.285714285714,374.85714285714283,2350.285714285714,1139.6,0.0,0.0,2015.1,2016.0,0.0,0.0,11846.0,11846.0,1030.0,2015.1,60629.0,1030.0,"5630 S Rockwell St, Chicago IL, 60629","5630 S Rockwell St, Chicago IL, 60629","5630 S Rockwell St, Chicago IL, 60629","5630 S Rockwell St, Chicago IL, 60629","5630 S Rockwell St, Chicago IL, 60629","5630 S Rockwell St, Chicago IL, 60629","5630srockwellst,chicagoil,60629","5630 S Rockwell St, Chicago IL, 60629","41.7910307,-87.6897308",41.7910307,-87.6897308
84,11847,744.8,537.0,54.2,106.60267123125,1.0,1.0,6.3,2014.7,2015.625,17.3,18.0,574.25,399.3,798.6,574.25,2015.0,1925.875,574.25,1925.875,939.35,0.0,0.0,2015.1,2016.0,0.0,0.0,11847.0,11847.0,1415.0,2015.1,60628.0,1415.0,"9652 S Michigan Ave, Chicago IL, 60628","9652 S Michigan Ave, Chicago IL, 60628","9652 S Michigan Ave, Chicago IL, 60628","9652 S Michigan Ave, Chicago IL, 60628","9652 S Michigan Ave, Chicago IL, 60628","9652 S Michigan Ave, Chicago IL, 60628","9652smichiganave,chicagoil,60628","9652 S Michigan Ave, Chicago IL, 60628","41.7181944,-87.62127720000001",41.7181944,-87.62127720000001
85,11848,328.3,219.375,40.1,92.18839866375001,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,234.5,175.4,350.8,234.5,2015.0,1646.25,234.5,1646.25,712.0,0.0,0.0,2015.1,2016.0,0.0,0.0,11848.0,11848.0,3002.0,2015.1,60636.0,3002.0,"6520 S Wood St, Chicago IL, 60636","6520 S Wood St, Chicago IL, 60636","6520 S Wood St, Chicago IL, 60636","6520 S Wood St, Chicago IL, 60636","6520 S Wood St, Chicago IL, 60636","6520 S Wood St, Chicago IL, 60636","6520swoodst,chicagoil,60636","6520 S Wood St, Chicago IL, 60636","41.7749901,-87.6695661",41.7749901,-87.6695661
86,11849,196.4,147.5,23.65,34.20257812375,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,158.375,106.0,212.0,158.375,2015.0,615.375,158.375,615.375,422.85,0.0,0.0,2015.1,2016.0,0.0,0.0,11849.0,11849.0,3207.0,2015.1,60619.0,3207.0,"7740 S Ingleside Ave, Chicago IL, 60619","7740 S Ingleside Ave, Chicago IL, 60619","7740 S Ingleside Ave, Chicago IL, 60619","7740 S Ingleside Ave, Chicago IL, 60619","7740 S Ingleside Ave, Chicago IL, 60619","7740 S Ingleside Ave, Chicago IL, 60619","7740singlesideave,chicagoil,60619","7740 S Ingleside Ave, Chicago IL, 60619","41.7542231,-87.60164689999999",41.7542231,-87.60164689999999
87,11850,1587.1,1585.75,47.35,96.23449751625,1.0,1.0,6.3,2014.7,2015.625,17.4,17.875,1685.125,846.15,1692.3,1685.125,2015.0,1730.75,1685.125,1730.75,836.25,0.0,0.0,2015.1,2016.0,0.0,0.0,11850.0,11850.0,4030.0,2015.1,60629.0,4030.0,"6200 S Hamlin Ave, Chicago IL, 60629","6200 S Hamlin Ave, Chicago IL, 60629","6200 S Hamlin Ave, Chicago IL, 60629","6200 S Hamlin Ave, Chicago IL, 60629","6200 S Hamlin Ave, Chicago IL, 60629","6200 S Hamlin Ave, Chicago IL, 60629","6200shamlinave,chicagoil,60629","6200 S Hamlin Ave, Chicago IL, 60629","41.780545,-87.71792040000003",41.780545,-87.71792040000003
88,11851,856.0,745.375,34.85,62.11871045625,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,792.875,457.05,914.1,792.875,2015.0,1116.5,792.875,1116.5,617.3,0.0,0.0,2015.1,2016.0,0.0,0.0,11851.0,11851.0,2998.0,2015.1,60637.0,2998.0,"6220 S Stony Island Ave, Chicago IL, 60637","6220 S Stony Island Ave, Chicago IL, 60637","6220 S Stony Island Ave, Chicago IL, 60637","6220 S Stony Island Ave, Chicago IL, 60637","6220 S Stony Island Ave, Chicago IL, 60637","6220 S Stony Island Ave, Chicago IL, 60637","6220sstonyislandave,chicagoil,60637","6220 S Stony Island Ave, Chicago IL, 60637","41.7821436,-87.58723659999998",41.7821436,-87.58723659999998
89,11852,2128.3,2049.875,69.55,127.45898115,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,2186.875,1133.5,2267.0,2186.875,2015.0,2291.875,2186.875,2291.875,1222.45,0.0,0.0,2015.1,2016.0,0.0,0.0,11852.0,11852.0,1817.0,2015.1,60632.0,1817.0,"4136 S California Ave, Chicago IL, 60632","4136 S California Ave, Chicago IL, 60632","4136 S California Ave, Chicago IL, 60632","4136 S California Ave, Chicago IL, 60632","4136 S California Ave, Chicago IL, 60632","4136 S California Ave, Chicago IL, 60632","4136scaliforniaave,chicagoil,60632","4136 S California Ave, Chicago IL, 60632","41.8186124,-87.69511690000002",41.8186124,-87.69511690000002
90,11853,833.3,631.75,69.45,111.10491439375,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,675.0,446.6,893.2,675.0,2015.0,1999.5,675.0,1999.5,1216.65,0.0,0.0,2015.1,2016.0,0.0,0.0,11853.0,11853.0,2060.0,2015.1,60639.0,2060.0,"4343 W Wrightwood Ave, Chicago IL, 60639","4343 W Wrightwood Ave, Chicago IL, 60639","4343 W Wrightwood Ave, Chicago IL, 60639","4343 W Wrightwood Ave, Chicago IL, 60639","4343 W Wrightwood Ave, Chicago IL, 60639","4343 W Wrightwood Ave, Chicago IL, 60639","4343wwrightwoodave,chicagoil,60639","4343 W Wrightwood Ave, Chicago IL, 60639","41.92722490000001,-87.73603760000003",41.92722490000001,-87.73603760000003
91,11854,1517.3,1515.5,78.0,169.93089323750002,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1613.375,808.75,1617.5,1613.375,2015.0,3064.625,1613.375,3064.625,1372.1,0.0,0.0,2015.1,2016.0,0.0,0.0,11854.0,11854.0,2539.0,2015.1,60638.0,2539.0,"6325 W 56th St, Chicago IL, 60638","6325 W 56th St, Chicago IL, 60638","6325 W 56th St, Chicago IL, 60638","6325 W 56th St, Chicago IL, 60638","6325 W 56th St, Chicago IL, 60638","6325 W 56th St, Chicago IL, 60638","6325w56thst,chicagoil,60638","6325 W 56th St, Chicago IL, 60638","41.7902256,-87.7803164",41.7902256,-87.7803164
92,11855,1653.8,1502.75,43.2,114.1175819875,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1723.75,889.3,1778.6,1723.75,2015.0,2058.125,1723.75,2058.125,764.05,0.0,0.0,2015.1,2016.0,0.0,0.0,11855.0,11855.0,3086.0,2015.1,60615.0,3086.0,"5015 S Blackstone Ave, Chicago IL, 60615","5015 S Blackstone Ave, Chicago IL, 60615","5015 S Blackstone Ave, Chicago IL, 60615","5015 S Blackstone Ave, Chicago IL, 60615","5015 S Blackstone Ave, Chicago IL, 60615","5015 S Blackstone Ave, Chicago IL, 60615","5015sblackstoneave,chicagoil,60615","5015 S Blackstone Ave, Chicago IL, 60615","41.8035048,-87.59001319999999",41.8035048,-87.59001319999999
93,11856,1257.6,1206.0,27.6,55.10030035625,1.0,1.0,6.3,2014.7,2015.625,17.3,18.0,1280.25,670.1,1340.2,1280.25,2015.0,996.375,1280.25,996.375,490.6,0.0,0.0,2015.1,2016.0,0.0,0.0,11856.0,11856.0,2593.0,2015.1,60613.0,2593.0,"4015 N Ashland Ave, Chicago IL, 60613","4015 N Ashland Ave, Chicago IL, 60613","4015 N Ashland Ave, Chicago IL, 60613","4015 N Ashland Ave, Chicago IL, 60613","4015 N Ashland Ave, Chicago IL, 60613","4015 N Ashland Ave, Chicago IL, 60613","4015nashlandave,chicagoil,60613","4015 N Ashland Ave, Chicago IL, 60613","41.9552279,-87.6686125",41.9552279,-87.6686125
94,11857,3862.4,3837.25,107.85,245.658681875,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,4042.25,2049.5,4099.0,4042.25,2015.0,4423.875,4042.25,4423.875,1892.3,0.0,0.0,2015.1,2016.0,0.0,0.0,11857.0,11857.0,5902.0,2015.1,60618.0,5902.0,"2501 W Addison St, Chicago IL, 60618","2501 W Addison St, Chicago IL, 60618","2501 W Addison St, Chicago IL, 60618","2501 W Addison St, Chicago IL, 60618","2501 W Addison St, Chicago IL, 60618","2501 W Addison St, Chicago IL, 60618","2501waddisonst,chicagoil,60618","2501 W Addison St, Chicago IL, 60618","41.945431,-87.69061799999997",41.945431,-87.69061799999997
95,11858,1135.2,1179.75,124.0,162.1055767625,1.0,1.0,6.3,2014.7,2015.625,17.4,18.125,1248.75,602.85,1205.7,1248.75,2015.0,2957.5,1248.75,2957.5,2157.75,0.0,0.0,2015.1,2016.0,0.0,0.0,11858.0,11858.0,2100.0,2015.1,60636.0,2100.0,"6130 S Wolcott Ave, Chicago IL, 60636","6130 S Wolcott Ave, Chicago IL, 60636","6130 S Wolcott Ave, Chicago IL, 60636","6130 S Wolcott Ave, Chicago IL, 60636","6130 S Wolcott Ave, Chicago IL, 60636","6130 S Wolcott Ave, Chicago IL, 60636","6130swolcottave,chicagoil,60636","6130 S Wolcott Ave, Chicago IL, 60636","41.78208730000001,-87.67215379999999",41.78208730000001,-87.67215379999999
96,11859,468.5,384.0,36.1,64.1220895325,1.0,1.0,6.3,2014.7,2015.625,17.4,17.875,411.625,250.35,500.7,411.625,2015.0,1147.25,411.625,1147.25,639.85,0.0,0.0,2015.1,2016.0,0.0,0.0,11859.0,11859.0,2901.0,2015.1,60624.0,2901.0,"3250 W Adams St, Chicago IL, 60624","3250 W Adams St, Chicago IL, 60624","3250 W Adams St, Chicago IL, 60624","3250 W Adams St, Chicago IL, 60624","3250 W Adams St, Chicago IL, 60624","3250 W Adams St, Chicago IL, 60624","3250wadamsst,chicagoil,60624","3250 W Adams St, Chicago IL, 60624","41.8790132,-87.70698709999999",41.8790132,-87.70698709999999
97,11860,1547.2,1469.625,64.55,139.76158665,1.0,1.0,6.3,2014.7,2015.625,17.4,17.875,1562.125,823.95,1647.9,1562.125,2015.0,2490.375,1562.125,2490.375,1133.25,0.0,0.0,2015.1,2016.0,0.0,0.0,11860.0,11860.0,4610.0,2015.1,60659.0,4610.0,"5835 N Lincoln Ave, Chicago IL, 60659","5835 N Lincoln Ave, Chicago IL, 60659","5835 N Lincoln Ave, Chicago IL, 60659","5835 N Lincoln Ave, Chicago IL, 60659","5835 N Lincoln Ave, Chicago IL, 60659","5835 N Lincoln Ave, Chicago IL, 60659","5835nlincolnave,chicagoil,60659","5835 N Lincoln Ave, Chicago IL, 60659","41.98791629999999,-87.70114430000001",41.98791629999999,-87.70114430000001
98,11861,1400.4,1328.25,56.3,86.0204812725,1.0,1.0,6.3,2014.7,2015.625,17.1,17.875,1413.125,747.4,1494.8,1413.125,2015.0,1554.625,1413.125,1554.625,977.05,0.0,0.0,2015.1,2016.0,0.0,0.0,11861.0,11861.0,3497.0,2015.1,60643.0,3497.0,"1744 W Pryor Ave, Chicago IL, 60643","1744 W Pryor Ave, Chicago IL, 60643","1744 W Pryor Ave, Chicago IL, 60643","1744 W Pryor Ave, Chicago IL, 60643","1744 W Pryor Ave, Chicago IL, 60643","1744 W Pryor Ave, Chicago IL, 60643","1744wpryorave,chicagoil,60643","1744 W Pryor Ave, Chicago IL, 60643","41.6919264,-87.66576959999998",41.6919264,-87.66576959999998
99,11862,433.4,348.375,39.75,71.95220021125,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,422.375,235.5,471.0,422.375,2015.0,1293.5,422.375,1293.5,703.9,0.0,0.0,2015.1,2016.0,0.0,0.0,11862.0,11862.0,1063.0,2015.1,60624.0,1063.0,"730 N Pulaski Rd, Chicago IL, 60624","730 N Pulaski Rd, Chicago IL, 60624","730 N Pulaski Rd, Chicago IL, 60624","730 N Pulaski Rd, Chicago IL, 60624","730 N Pulaski Rd, Chicago IL, 60624","730 N Pulaski Rd, Chicago IL, 60624","730npulaskird,chicagoil,60624","730 N Pulaski Rd, Chicago IL, 60624","41.8941709,-87.72604910000001",41.8941709,-87.72604910000001
100,11863,600.5,553.0,35.7,61.53061872375,1.0,1.0,6.3,2014.7,2015.625,17.3,17.875,595.625,320.7,641.4,595.625,2015.0,1096.125,595.625,1096.125,619.1,0.0,0.0,2015.1,2016.0,0.0,0.0,11863.0,11863.0,2222.0,2015.1,60653.0,2222.0,"244 E Pershing Rd, Chicago IL, 60653","244 E Pershing Rd, Chicago IL, 60653","244 E Pershing Rd, Chicago IL, 60653","244 E Pershing Rd, Chicago IL, 60653","244 E Pershing Rd, Chicago IL, 60653","244 E Pershing Rd, Chicago IL, 60653","244epershingrd,chicagoil,60653","244 E Pershing Rd, Chicago IL, 60653","41.8243586,-87.61980059999996",41.8243586,-87.61980059999996
101,11864,1281.6,1100.375,118.05,108.53831694374999,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1171.25,684.05,1368.1,1171.25,2015.0,1970.75,1171.25,1970.75,2030.2,0.0,0.0,2015.1,2016.0,0.0,0.0,11864.0,11864.0,5318.0,2015.1,60625.0,5318.0,"3436 W Wilson Ave, Chicago IL, 60625","3436 W Wilson Ave, Chicago IL, 60625","3436 W Wilson Ave, Chicago IL, 60625","3436 W Wilson Ave, Chicago IL, 60625","3436 W Wilson Ave, Chicago IL, 60625","3436 W Wilson Ave, Chicago IL, 60625","3436wwilsonave,chicagoil,60625","3436 W Wilson Ave, Chicago IL, 60625","41.9650389,-87.7144907",41.9650389,-87.7144907
102,11865,2146.8,1851.25,74.15,94.96248971000001,1.0,1.0,6.3,2014.7,2015.625,17.4,18.0,1968.75,1146.55,2293.1,1968.75,2015.0,1707.625,1968.75,1707.625,1302.5,0.0,0.0,2015.1,2016.0,0.0,0.0,11865.0,11865.0,3033.0,2015.1,60641.0,3033.0,"3601 N Milwaukee Ave, Chicago IL, 60641","3601 N Milwaukee Ave, Chicago IL, 60641","3601 N Milwaukee Ave, Chicago IL, 60641","3601 N Milwaukee Ave, Chicago IL, 60641","3601 N Milwaukee Ave, Chicago IL, 60641","3601 N Milwaukee Ave, Chicago IL, 60641","3601nmilwaukeeave,chicagoil,60641","3601 N Milwaukee Ave, Chicago IL, 60641","41.9472359,-87.73583480000002",41.9472359,-87.73583480000002
103,11866,1792.5,1834.5,138.35,249.733549025,1.0,1.0,6.3,2014.7,2015.625,17.4,17.875,1947.25,953.65,1907.3,1947.25,2015.0,4449.75,1947.25,4449.75,2425.15,0.0,0.0,2015.1,2016.0,0.0,0.0,11866.0,11866.0,3312.0,2015.1,60660.0,3312.0,"5900 N Glenwood Ave, Chicago IL, 60660","5900 N Glenwood Ave, Chicago IL, 60660","5900 N Glenwood Ave, Chicago IL, 60660","5900 N Glenwood Ave, Chicago IL, 60660","5900 N Glenwood Ave, Chicago IL, 60660","5900 N Glenwood Ave, Chicago IL, 60660","5900nglenwoodave,chicagoil,60660","5900 N Glenwood Ave, Chicago IL, 60660","41.989008,-87.6667645",41.989008,-87.6667645
104,11867,587.8181818181819,575.875,137.75,330.53362418750004,1.0,1.0,6.5,2014.75,2015.625,17.363636363636363,18.875,651.75,405.1111111111111,662.9090909090909,651.75,2015.0,6228.125,651.75,6228.125,2423.2083333333335,0.0,0.0,2015.0833333333333,2016.0,0.0,0.0,11867.0,11867.0,6501.0,2015.25,60619.0,6501.0,"1501 E 83rd Pl, Chicago IL, 60619","1501 E 83rd Pl, Chicago IL, 60619","1501 E 83rd Pl, Chicago IL, 60619","1501 E 83rd Pl, Chicago IL, 60619","1501 E 83rd Pl, Chicago IL, 60619","1501 E 83rd Pl, Chicago IL, 60619","1501e83rdpl,chicagoil,60619","1501 E 83rd Pl, Chicago IL, 60619","41.7429291,-87.58766149999997",41.7429291,-87.58766149999997
